seqDocumento,dataPublicacao,numeroRegistro,numProcessoSTJ,dataRecebimento,dataDistribuicao,ministro,recurso,descricaoMonocratica,assuntoPenal
183728282,2023-04-03 00:00:00-03:00,202202614243,2021530,2022-08-22 00:00:00-03:00,2022-08-29 00:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
183721481,2023-04-03 00:00:00-03:00,202202448977,2018103,2022-08-08 00:00:00-03:00,2022-08-16 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
181906414,2023-04-03 00:00:00-03:00,202202271830,2015640,2022-07-22 00:00:00-03:00,2022-08-02 00:00:00-03:00,RAUL ARAÚJO,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos,0
183586258,2023-04-03 00:00:00-03:00,202202242583,2015122,2022-07-20 00:00:00-03:00,2022-07-22 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
183584899,2023-04-03 00:00:00-03:00,202203613365,2038540,2022-11-08 23:00:00-03:00,2022-11-23 23:00:00-03:00,SEBASTIÃO REIS JÚNIOR,,Conhecido o recurso e provido,1
180888547,2023-04-03 00:00:00-03:00,202202714149,2023398,2022-08-29 00:00:00-03:00,2022-09-01 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
182355574,2023-04-03 00:00:00-03:00,202202620349,2021617,2022-08-22 00:00:00-03:00,2022-08-24 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
183931480,2023-04-03 00:00:00-03:00,202203276267,2033609,2022-10-11 00:00:00-03:00,2022-10-24 00:00:00-03:00,MESSOD AZULAY NETO,,Conhecido o recurso e provido,1
173463692,2023-04-03 00:00:00-03:00,202203262999,2033027,2022-10-10 00:00:00-03:00,2022-10-20 00:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
183780056,2023-04-03 00:00:00-03:00,202203261637,2034219,2022-10-10 00:00:00-03:00,2022-10-24 00:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido,1
183618526,2023-04-03 00:00:00-03:00,202203832517,2042474,2022-11-29 23:00:00-03:00,2022-12-06 23:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido,1
182866627,2023-04-03 00:00:00-03:00,202203043131,2028074,2022-09-22 00:00:00-03:00,2022-10-05 00:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido em parte,0
183630801,2023-04-03 00:00:00-03:00,202203011776,2028470,2022-09-20 00:00:00-03:00,2022-10-05 00:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido,1
181578625,2023-04-03 00:00:00-03:00,202203694690,2040190,2022-11-17 23:00:00-03:00,2022-12-06 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
183952644,2023-04-03 00:00:00-03:00,202203685172,2039847,2022-11-16 23:00:00-03:00,2022-11-22 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
182028510,2023-04-03 00:00:00-03:00,202203674419,2039734,2022-11-15 23:00:00-03:00,2022-12-04 23:00:00-03:00,ANTONIO CARLOS FERREIRA,AGRAVO INTERNO,Conhecido o recurso e provido,0
183969403,2023-04-03 00:00:00-03:00,202203622732,2038845,2022-11-09 23:00:00-03:00,2022-11-21 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
183200306,2023-04-03 00:00:00-03:00,202300034760,2046371,2023-01-09 23:00:00-03:00,2023-01-17 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
180848431,2023-04-03 00:00:00-03:00,202300019403,2045988,2023-01-08 23:00:00-03:00,2023-01-16 23:00:00-03:00,ANTONIO SALDANHA PALHEIRO,AGRAVO REGIMENTAL,Conhecido o recurso e provido,1
183462029,2023-04-03 00:00:00-03:00,202203548171,2037567,2022-11-04 00:00:00-03:00,2022-12-01 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
183777112,2023-04-03 00:00:00-03:00,202203481493,2036686,2022-10-27 00:00:00-03:00,2022-11-17 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
183168768,2023-04-03 00:00:00-03:00,202203385298,2035596,2022-10-20 00:00:00-03:00,2022-11-20 23:00:00-03:00,MARIA ISABEL GALLOTTI,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos,0
180344854,2023-04-03 00:00:00-03:00,202203927240,2043979,2022-12-06 23:00:00-03:00,2022-12-26 23:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
178358977,2023-04-03 00:00:00-03:00,202300155593,2048247,2023-01-22 23:00:00-03:00,2023-01-29 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido em parte,0
183323490,2023-04-03 00:00:00-03:00,202300108050,2047637,2023-01-17 23:00:00-03:00,2023-01-26 23:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
183922515,2023-04-03 00:00:00-03:00,202203701142,2040274,2022-11-17 23:00:00-03:00,2022-11-29 23:00:00-03:00,MESSOD AZULAY NETO,,Conhecido o recurso e provido,1
183935076,2023-04-03 00:00:00-03:00,202300276972,2050087,2023-02-01 23:00:00-03:00,2023-02-09 23:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
177953390,2023-04-03 00:00:00-03:00,202203986120,2044705,2022-12-13 23:00:00-03:00,2022-12-26 23:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido,0
183664986,2023-04-03 00:00:00-03:00,202300168558,2048569,2023-01-23 23:00:00-03:00,2023-02-01 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
182773788,2023-04-03 00:00:00-03:00,202300435169,2054363,2023-02-13 23:00:00-03:00,2023-03-08 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido em parte,0
183650459,2023-04-03 00:00:00-03:00,202300424632,2052615,2023-02-12 23:00:00-03:00,2023-02-27 00:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido,1
183735221,2023-04-03 00:00:00-03:00,202300097001,2047388,2023-01-16 23:00:00-03:00,2023-01-26 23:00:00-03:00,NANCY ANDRIGHI,,Conhecido o recurso e provido,0
183914048,2023-04-03 00:00:00-03:00,202300080930,2046920,2023-01-15 23:00:00-03:00,2023-01-18 23:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
182807194,2023-04-03 00:00:00-03:00,202300624509,2056592,2023-03-01 00:00:00-03:00,2023-03-15 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
182059924,2023-04-03 00:00:00-03:00,202300598506,2055849,2023-02-28 00:00:00-03:00,2023-03-16 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
181904555,2023-04-03 00:00:00-03:00,202300583695,2055691,2023-02-27 00:00:00-03:00,2023-03-10 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
183906228,2023-04-03 00:00:00-03:00,202300581638,2055636,2023-02-27 00:00:00-03:00,2023-03-10 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
183916641,2023-04-03 00:00:00-03:00,202300578816,2055606,2023-02-27 00:00:00-03:00,2023-03-15 00:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
182063711,2023-04-03 00:00:00-03:00,202300561139,2054702,2023-02-23 23:00:00-03:00,2023-03-08 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
183616630,2023-04-03 00:00:00-03:00,202300250425,2049816,2023-01-30 23:00:00-03:00,2023-02-07 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
183149976,2023-04-03 00:00:00-03:00,202300521003,2055763,2023-02-22 23:00:00-03:00,2023-03-10 00:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
182206858,2023-04-03 00:00:00-03:00,202300507627,2055223,2023-02-21 23:00:00-03:00,2023-03-08 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido em parte,0
183848112,2023-04-03 00:00:00-03:00,202300505062,2053481,2023-02-21 23:00:00-03:00,2023-03-03 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido,1
180963301,2023-04-03 00:00:00-03:00,202300504824,2055217,2023-02-21 23:00:00-03:00,2023-03-08 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
183723780,2023-04-03 00:00:00-03:00,202300502209,2055216,2023-02-16 23:00:00-03:00,2023-03-08 00:00:00-03:00,JOÃO OTÁVIO DE NORONHA,,Conhecido o recurso e provido,0
182004064,2023-04-03 00:00:00-03:00,202300487617,2055649,2023-02-15 23:00:00-03:00,2023-03-15 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
182414094,2023-04-03 00:00:00-03:00,202300724591,2057250,2023-03-08 00:00:00-03:00,2023-03-21 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
183646451,2023-04-03 00:00:00-03:00,202300709614,2057358,2023-03-08 00:00:00-03:00,2023-03-22 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
179402413,2023-04-03 00:00:00-03:00,202300418157,2052483,2023-02-12 23:00:00-03:00,2023-02-27 00:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
183803131,2023-04-03 00:00:00-03:00,202300653247,2056085,2023-03-03 00:00:00-03:00,2023-03-13 00:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido em parte,1
183631714,2023-04-03 00:00:00-03:00,202300651935,2056076,2023-03-03 00:00:00-03:00,2023-03-15 00:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
183780730,2023-04-03 00:00:00-03:00,202300629826,2056007,2023-03-02 00:00:00-03:00,2023-03-15 00:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
183530020,2023-04-03 00:00:00-03:00,202300915797,2059500,2023-03-21 00:00:00-03:00,2023-03-28 00:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
183437780,2023-04-03 00:00:00-03:00,202300893124,2059954,2023-03-21 00:00:00-03:00,2023-03-28 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
181018664,2023-04-03 00:00:00-03:00,202300542613,2054457,2023-02-23 23:00:00-03:00,2023-03-08 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
183249131,2023-04-03 00:00:00-03:00,202300531591,2055348,2023-02-22 23:00:00-03:00,2023-03-13 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido,0
182041318,2023-04-03 00:00:00-03:00,202300531517,2055347,2023-02-22 23:00:00-03:00,2023-03-09 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
181553641,2023-04-03 00:00:00-03:00,202300527694,2053737,2023-02-22 23:00:00-03:00,2023-02-28 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
183457104,2023-04-03 00:00:00-03:00,202300763175,2057689,2023-03-10 00:00:00-03:00,2023-03-20 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido em parte,0
183767878,2023-04-03 00:00:00-03:00,202300702642,2056454,2023-03-07 00:00:00-03:00,2023-03-15 00:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
183808670,2023-04-03 00:00:00-03:00,202300694321,2056396,2023-03-07 00:00:00-03:00,2023-03-15 00:00:00-03:00,REYNALDO SOARES DA FONSECA,,Conhecido o recurso e provido em parte,1
183736325,2023-04-03 00:00:00-03:00,202300659853,2059010,2023-03-03 00:00:00-03:00,2023-03-29 00:00:00-03:00,NANCY ANDRIGHI,,Conhecido o recurso e provido,0
183934565,2023-04-03 00:00:00-03:00,202300777619,2060756,2023-03-13 00:00:00-03:00,2023-03-30 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
183467850,2023-04-03 00:00:00-03:00,202300775460,2057810,2023-03-13 00:00:00-03:00,2023-03-27 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido em parte,0
183923248,2023-04-03 00:00:00-03:00,202300772578,2057757,2023-03-13 00:00:00-03:00,2023-03-30 00:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
175750956,2023-04-04 00:00:00-03:00,201702428271,1750549,2017-09-20 00:00:00-03:00,2017-10-13 00:00:00-03:00,RICARDO VILLAS BÔAS CUEVA,,Conhecido o recurso e provido em parte,0
182838465,2023-04-04 00:00:00-03:00,201600516952,1587530,2016-02-26 00:00:00-03:00,2016-03-18 00:00:00-03:00,MARIA ISABEL GALLOTTI,AGRAVO INTERNO,Conhecido o recurso e provido em parte,0
183881955,2023-04-04 00:00:00-03:00,201503281438,1576591,2016-01-04 00:00:00-02:00,2016-01-18 00:00:00-02:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
183918702,2023-04-04 00:00:00-03:00,201503260055,1576292,2015-12-29 00:00:00-02:00,2016-01-06 00:00:00-02:00,RAUL ARAÚJO,,Conhecido o recurso e provido em parte,0
183847624,2023-04-04 00:00:00-03:00,202002242764,1893078,2020-09-01 00:00:00-03:00,2020-09-14 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido em parte,0
183852311,2023-04-04 00:00:00-03:00,202002242764,1893078,2020-09-01 00:00:00-03:00,2020-09-14 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido em parte,0
183976934,2023-04-04 00:00:00-03:00,202002214466,1892599,2020-08-31 00:00:00-03:00,2020-09-14 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido em parte,0
179562707,2023-04-04 00:00:00-03:00,202002066644,1889623,2020-08-18 00:00:00-03:00,2020-08-25 00:00:00-03:00,RICARDO VILLAS BÔAS CUEVA,,Conhecido em parte o recurso e provido em parte,0
183687563,2023-04-04 00:00:00-03:00,202001822042,1885719,2020-07-27 00:00:00-03:00,2020-08-04 00:00:00-03:00,GURGEL DE FARIA,,Conhecido em parte o recurso e provido em parte,0
183638118,2023-04-04 00:00:00-03:00,202000144662,1858869,2020-01-26 23:00:00-03:00,2020-01-26 23:00:00-03:00,HUMBERTO MARTINS,,Conhecido o recurso e provido,0
182866488,2023-04-04 00:00:00-03:00,201903142674,1845175,2019-10-17 00:00:00-03:00,2019-10-28 00:00:00-03:00,PAULO DE TARSO SANSEVERINO,EMBARGOS DE DECLARAÇÃO,Embargos de Declaração Acolhidos,0
182839689,2023-04-04 00:00:00-03:00,201901645330,1819367,2019-06-06 00:00:00-03:00,2019-06-24 00:00:00-03:00,RICARDO VILLAS BÔAS CUEVA,,Conhecido o recurso e provido em parte,0
182278414,2023-04-04 00:00:00-03:00,202102610918,1955804,2021-08-13 00:00:00-03:00,2021-09-14 00:00:00-03:00,RICARDO VILLAS BÔAS CUEVA,,Conhecido em parte o recurso e provido em parte,0
139208629,2023-04-04 00:00:00-03:00,202102383595,1951651,2021-07-27 00:00:00-03:00,2021-07-29 00:00:00-03:00,MARCO BUZZI,AGRAVO INTERNO,Conhecido o recurso e provido em parte,0
178597570,2023-04-04 00:00:00-03:00,202101411603,1938063,2021-05-10 00:00:00-03:00,2021-05-13 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido em parte,0
178603486,2023-04-04 00:00:00-03:00,202101411603,1938063,2021-05-10 00:00:00-03:00,2021-05-13 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido,0
182764592,2023-04-04 00:00:00-03:00,202200493453,1987273,2022-02-22 00:00:00-03:00,2022-03-10 00:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
183326141,2023-04-04 00:00:00-03:00,202103767962,1975592,2021-11-23 23:00:00-03:00,2021-12-27 23:00:00-03:00,RICARDO VILLAS BÔAS CUEVA,,Conhecido o recurso e provido,0
179842390,2023-04-04 00:00:00-03:00,202103363310,1969685,2021-10-19 00:00:00-03:00,2021-11-08 23:00:00-03:00,RICARDO VILLAS BÔAS CUEVA,AGRAVO INTERNO,Conhecido o recurso e provido em parte,0
183719442,2023-04-04 00:00:00-03:00,202103306953,1965950,2021-10-14 00:00:00-03:00,2021-10-22 00:00:00-03:00,MARCO BUZZI,,"Agravo conhecido para dar parcial provimento ao Recurso Especial
",0
183725785,2023-04-04 00:00:00-03:00,202103306953,1965950,2021-10-14 00:00:00-03:00,2021-10-22 00:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido em parte,0
181942424,2023-04-04 00:00:00-03:00,202102997305,1961140,2021-09-15 00:00:00-03:00,2021-09-29 00:00:00-03:00,RICARDO VILLAS BÔAS CUEVA,,Conhecido o recurso e provido,0
181953038,2023-04-04 00:00:00-03:00,202102902423,1963746,2021-09-03 00:00:00-03:00,2021-10-13 00:00:00-03:00,RICARDO VILLAS BÔAS CUEVA,,Conhecido o recurso e provido,0
184190322,2023-04-04 00:00:00-03:00,202201662083,2006094,2022-05-31 00:00:00-03:00,2022-06-15 00:00:00-03:00,MOURA RIBEIRO,AGRAVO INTERNO,Conhecido o recurso e provido,0
183819622,2023-04-04 00:00:00-03:00,202202513541,2019612,2022-08-12 00:00:00-03:00,2022-08-26 00:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
183941420,2023-04-04 00:00:00-03:00,202202061854,2012267,2022-07-04 00:00:00-03:00,2022-07-18 00:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido em parte o recurso e provido em parte,0
182700568,2023-04-04 00:00:00-03:00,202203233620,2032276,2022-10-07 00:00:00-03:00,2022-10-19 00:00:00-03:00,RICARDO VILLAS BÔAS CUEVA,,Conhecido o recurso e provido,0
183746422,2023-04-04 00:00:00-03:00,202203176296,2031296,2022-10-03 00:00:00-03:00,2022-10-06 00:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
182595673,2023-04-04 00:00:00-03:00,202203023517,2028618,2022-09-21 00:00:00-03:00,2022-10-14 00:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido em parte,0
179269940,2023-04-04 00:00:00-03:00,202203493258,2037271,2022-10-28 00:00:00-03:00,2022-11-27 23:00:00-03:00,MARCO AURÉLIO BELLIZZE,,Conhecido o recurso e provido em parte,0
183992961,2023-04-04 00:00:00-03:00,202203467652,2036590,2022-10-27 00:00:00-03:00,2022-11-16 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
184202433,2023-04-04 00:00:00-03:00,202203445727,2036381,2022-10-25 00:00:00-03:00,2022-11-15 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
183241244,2023-04-04 00:00:00-03:00,202203386385,2035618,2022-10-20 00:00:00-03:00,2022-11-10 23:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
184037804,2023-04-04 00:00:00-03:00,202203296196,2033467,2022-10-13 00:00:00-03:00,2022-10-25 00:00:00-03:00,MOURA RIBEIRO,,Conhecido o recurso e provido,0
183662953,2023-04-04 00:00:00-03:00,202203709856,2040447,2022-11-17 23:00:00-03:00,2022-11-27 23:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
183958447,2023-04-04 00:00:00-03:00,202203699034,2040237,2022-11-17 23:00:00-03:00,2022-11-29 23:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido em parte,1
179997482,2023-04-04 00:00:00-03:00,202203541061,2037462,2022-11-04 00:00:00-03:00,2022-11-21 23:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido em parte,0
183476778,2023-04-04 00:00:00-03:00,202203518550,2037374,2022-11-03 00:00:00-03:00,2022-11-28 23:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido em parte,1
183599299,2023-04-04 00:00:00-03:00,202203518550,2037374,2022-11-03 00:00:00-03:00,2022-11-28 23:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido em parte,1
183949498,2023-04-04 00:00:00-03:00,202203504294,2037750,2022-11-03 00:00:00-03:00,2022-11-27 23:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
184020314,2023-04-04 00:00:00-03:00,202203868693,2042985,2022-12-01 23:00:00-03:00,2022-12-14 23:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido em parte,0
183958380,2023-04-04 00:00:00-03:00,202203764633,2041119,2022-11-22 23:00:00-03:00,2022-12-12 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido em parte,0
183959571,2023-04-04 00:00:00-03:00,202203760148,2041080,2022-11-22 23:00:00-03:00,2022-11-30 23:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido,1
181612612,2023-04-04 00:00:00-03:00,202203728310,2040734,2022-11-20 23:00:00-03:00,2022-11-24 23:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido em parte,1
184144094,2023-04-04 00:00:00-03:00,202204046270,2045545,2022-12-18 23:00:00-03:00,2023-01-17 23:00:00-03:00,JESUÍNO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),,Conhecido o recurso e provido,1
181334450,2023-04-04 00:00:00-03:00,202204018338,2045246,2022-12-14 23:00:00-03:00,2022-12-22 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido em parte,0
182242621,2023-04-04 00:00:00-03:00,202203654273,2038949,2022-11-10 23:00:00-03:00,2022-11-29 23:00:00-03:00,JOEL ILAN PACIORNIK,,Conhecido o recurso e provido,1
183723095,2023-04-04 00:00:00-03:00,202203648482,2039513,2022-11-10 23:00:00-03:00,2022-11-28 23:00:00-03:00,RIBEIRO DANTAS,,Conhecido o recurso e provido em parte,1
183637070,2023-04-04 00:00:00-03:00,202300133619,2047988,2023-01-18 23:00:00-03:00,2023-02-01 23:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido,0
183719487,2023-04-04 00:00:00-03:00,202300045754,2046397,2023-01-10 23:00:00-03:00,2023-01-17 23:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
183950182,2023-04-04 00:00:00-03:00,202203998820,2045021,2022-12-13 23:00:00-03:00,2022-12-22 23:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido em parte,1
178771649,2023-04-04 00:00:00-03:00,202203978899,2044726,2022-12-12 23:00:00-03:00,2022-12-26 23:00:00-03:00,MARCO BUZZI,,Conhecido o recurso e provido,0
183824522,2023-04-04 00:00:00-03:00,202300193321,2048801,2023-01-25 23:00:00-03:00,2023-02-01 23:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido em parte,1
183946876,2023-04-04 00:00:00-03:00,202300189450,2048784,2023-01-25 23:00:00-03:00,2023-02-01 23:00:00-03:00,ANTONIO SALDANHA PALHEIRO,,Conhecido o recurso e provido em parte,1
183741915,2023-04-04 00:00:00-03:00,202300375302,2056401,2023-02-08 23:00:00-03:00,2023-03-13 00:00:00-03:00,ANTONIO CARLOS FERREIRA,,Conhecido o recurso e provido,0
180773607,2023-04-04 00:00:00-03:00,202300306614,2053913,2023-02-02 23:00:00-03:00,2023-03-07 00:00:00-03:00,RAUL ARAÚJO,,Conhecido o recurso e provido,0
182720748,2023-04-04 00:00:00-03:00,202300500679,2055176,2023-02-16 23:00:00-03:00,2023-03-08 00:00:00-03:00,RICARDO VILLAS BÔAS CUEVA,,Conhecido o recurso e provido em parte,0
182312942,2023-04-04 00:00:00-03:00,202300498988,2056284,2023-02-16 23:00:00-03:00,2023-03-14 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido em parte o recurso e provido em parte,0
182725492,2023-04-04 00:00:00-03:00,202300392035,2051258,2023-02-09 23:00:00-03:00,2023-02-16 23:00:00-03:00,RICARDO VILLAS BÔAS CUEVA,,Conhecido o recurso e provido,0
182540422,2023-04-04 00:00:00-03:00,202300543482,2054560,2023-02-23 23:00:00-03:00,2023-03-09 00:00:00-03:00,ROGERIO SCHIETTI CRUZ,,Conhecido o recurso e provido,1
182324819,2023-04-04 00:00:00-03:00,202300528719,2053985,2023-02-22 23:00:00-03:00,2023-03-08 00:00:00-03:00,MARIA ISABEL GALLOTTI,,Conhecido o recurso e provido em parte,0
